City1,City2,Weight
Napa,Saratoga,153.478
Napa,Scotts Valley,175.612
Napa,Seaside,244.393
Napa,Sebastopol,67.01
Napa,Selma,357.863
Napa,Shafter,459.31
Napa,Shasta Lake,317.895
Napa,Signal Hill,682.844
Napa,Simi Valley,646.101
Napa,South El Monte,666.705
Napa,South Gate,668.042
Napa,South Pasadena,652.452
Napa,St. Helena,29.302
Napa,Stockton,136.175
Napa,Sunnyvale,140.209
Napa,Sutter Creek,167.404
Napa,Tahoe City,278.688
Napa,Tarzana,633.701
Napa,Temple City,663.082
Napa,Thousand Oaks,662.704
Napa,Torrance,669.602
Napa,Tracy,134.894
Napa,Truckee,259.088
Napa,Tulare,405.634
Napa,Turlock,203.56
Napa,Tustin,703.122
Napa,Twain Harte,262.755
Napa,Ukiah,143.979
Napa,Union City,103.506
Napa,Upland,698.565
Napa,Vacaville,46.208
Napa,Valencia,597.292
Napa,Vallejo,27.957
Napa,Ventura,625.359
Napa,Victorville,704.017
Napa,Visalia,400.213
Napa,Vista,795.939
Napa,Walnut Creek,63.322
Napa,Watsonville,221.917
Napa,West Covina,675.539
Napa,West Hollywood,640.528
Napa,West Sacramento,95.721
Napa,Westlake Village,659.466
Napa,Whittier,679.723
Napa,Wildomar,766.054
Napa,Willits,179.271
Napa,Woodlake,412.771
Napa,Woodland,92.168
Napa,Woodside,128.439
Napa,Yorba Linda,703.094
Napa,Yuba City,151.768
National City,Needles,524.079
National City,Nevada City,924.366
National City,Newark,784.413
National City,Newman,670.363
National City,Newport Beach,142.787
National City,Norco,165.745
National City,Norwalk,176.186
National City,Novato,856.125
National City,Oakdale,720.438
National City,Oakland,805.666
National City,Oakley,775.005
National City,Oceanside,67.633
National City,Ojai,337.848
National City,Ontario,187.133
National City,Orange,153.739
National City,Orange Cove,547.153
National City,Orinda,805.571
National City,Orland,988.253
National City,Oroville,935.766
National City,Oxnard,303.329
National City,Pacific Grove,732.223
National City,Pacifica,825.711
National City,Palm Desert,198.634
National City,Palm Springs,227.886
National City,Palmdale,286.939
National City,Palo Alto,782.458
National City,Palos Verdes Estates,204.252
National City,Paradise,966.485
National City,Paramount,185.774
National City,Parlier,540.205
National City,Pasadena,224.179
National City,Paso Robles,539.926
National City,Patterson,690.06
National City,Perris,134.198
National City,Petaluma,872.817
National City,Pico Rivera,186.222
National City,Piedmont,807.861
National City,Pinole,830.983
National City,Pismo Beach,488.695
National City,Pittsburg,785.51
National City,Placentia,170.046
National City,Placerville,894.321
National City,Pleasant Hill,799.821
National City,Pleasanton,767.823
National City,Plymouth,829.607
National City,Point Arena,1043.119
National City,Pomona,190.349
National City,Port Hueneme,307.602
National City,Porterville,466.978
National City,Portola,1065.172
National City,Portola Valley,793.507
National City,Poway,40.123
National City,Rancho Cordova,845.485
National City,Rancho Cucamonga,188.297
National City,Rancho Mirage,200.059
National City,Rancho Palos Verdes,207.876
National City,Rancho Santa Margarita,136.083
National City,Red Bluff,1039.032
National City,Redding,1086.562
National City,Redlands,181.575
National City,Redondo Beach,199.573
National City,Redwood City,791.572
National City,Reedley,538.112
National City,Rialto,173.891
National City,Richmond,823.69
National City,Ridgecrest,376.218
National City,Rio Dell,1205.399
National City,Rio Vista,877.586
National City,Ripon,729.58
National City,Riverbank,723.394
National City,Riverside,163.278
National City,Rocklin,863.271
National City,Rohnert Park,887.779
National City,Rolling Hills,207.663
National City,Rolling Hills Estates,204.506
National City,Rosemead,198.139
National City,Roseville,858.454
National City,Ross,841.707
National City,Sacramento,827.699
National City,Salinas,698.142
National City,San Bernardino,176.69
National City,San Buenaventura (Ventura),313.93
National City,San Carlos,795.625
National City,San Clemente,101.385
National City,San Diego,9.121
National City,San Francisco,824.275
National City,San Gabriel,205.932
National City,San Jacinto,150.279
National City,San Jose,756.275
National City,San Juan Bautista,710.825
National City,San Leandro,791.437
National City,San Lorenzo,787.728
National City,San Luis Obispo,508.533
National City,San Marino,207.808
National City,San Pablo,826.51
National City,San Rafael,839.807
National City,Santa Ana,149.839
National City,Santa Barbara,357.471
National City,Santa Clara,765.02
National City,Santa Clarita,261.158
National City,Santa Cruz,758.166
National City,Santa Fe Springs,181.541
National City,Santa Maria,459.405
National City,Santa Monica,221.202
National City,Santa Rosa,899.961
National City,Santee,30.364
National City,Saratoga,762.425
National City,Scotts Valley,762.933
National City,Seaside,720.956
National City,Sebastopol,899.207
National City,Selma,536.521
National City,Shafter,416.228
National City,Shasta Lake,1096.322
National City,Signal Hill,176.435
National City,Simi Valley,274.748
National City,South El Monte,196.087
National City,South Gate,195.975
National City,South Pasadena,210.237
National City,St. Helena,884.141
National City,Stockton,752.41
National City,Sunnyvale,773.393
National City,Sutter Creek,824.428
National City,Tahoe City,1008.058
National City,Tarzana,239.046
National City,Temple City,205.891
National City,Thousand Oaks,268.048
National City,Torrance,196.466
National City,Tracy,730.165
National City,Truckee,988.458
National City,Tulare,489.599
National City,Turlock,689.2
National City,Tustin,145.55
National City,Twain Harte,755.538
National City,Ukiah,995.412
National City,Union City,789.993
National City,Upland,190.634
National City,Vacaville,855.474
National City,Valencia,267.27
National City,Vallejo,827.615
National City,Ventura,313.93
National City,Victorville,247.393
National City,Visalia,512.271
National City,Vista,72.03
National City,Walnut Creek,795.575
National City,Watsonville,736.91
National City,West Covina,202.605
National City,West Hollywood,212.224
National City,West Sacramento,827.967
National City,Westlake Village,264.81
National City,Whittier,182.58
National City,Wildomar,117.914
National City,Willits,1030.704
National City,Woodlake,508.9
National City,Woodland,857.688
National City,Woodside,792.012
National City,Yorba Linda,170.604
National City,Yuba City,893.755
Needles,Nevada City,975.813
Needles,Newark,851.768
Needles,Newman,737.718
Needles,Newport Beach,426.426
Needles,Norco,363.52
Needles,Norwalk,414.617
Needles,Novato,923.48
Needles,Oakdale,772.038
Needles,Oakland,873.021
Needles,Oakley,842.359
Needles,Oceanside,478.151
Needles,Ojai,494.54
Needles,Ontario,364.944
Needles,Orange,404.745
Needles,Orange Cove,598.753
Needles,Orinda,872.926
Needles,Orland,1045.248
Needles,Oroville,992.761
Needles,Oxnard,502.498
Needles,Pacific Grove,799.577
Needles,Pacifica,893.065
Needles,Palm Desert,285.508
Needles,Palm Springs,303.526
Needles,Palmdale,360.975
Needles,Palo Alto,849.812
Needles,Palos Verdes Estates,448.508
Needles,Paradise,1023.48
Needles,Paramount,421.336
Needles,Parlier,591.805
Needles,Pasadena,400.065
Needles,Paso Robles,607.281
Needles,Patterson,757.414
Needles,Perris,384.075
Needles,Petaluma,940.172
Needles,Pico Rivera,405.115
Needles,Piedmont,875.215
Needles,Pinole,898.337
Needles,Pismo Beach,632.522
Needles,Pittsburg,852.865
Needles,Placentia,397.607
Needles,Placerville,927.405
Needles,Pleasant Hill,867.175
Needles,Pleasanton,835.177
Needles,Plymouth,881.054
Needles,Point Arena,1110.473
Needles,Pomona,373.957
Needles,Port Hueneme,506.771
Needles,Porterville,518.578
Needles,Portola,972.941
Needles,Portola Valley,860.861
Needles,Poway,485.342
Needles,Rancho Cordova,882.329
Needles,Rancho Cucamonga,349.943
Needles,Rancho Mirage,291.933
Needles,Rancho Palos Verdes,454.881
Needles,Rancho Santa Margarita,418.067
Needles,Red Bluff,1096.027
Needles,Redding,1143.557
Needles,Redlands,358.274
Needles,Redondo Beach,443.999
Needles,Redwood City,858.927
Needles,Reedley,589.712
Needles,Rialto,345.885
Needles,Richmond,891.045
Needles,Ridgecrest,360.813
Needles,Rio Dell,1272.753
Needles,Rio Vista,944.941
Needles,Ripon,781.18
Needles,Riverbank,774.994
Needles,Riverside,359.164
Needles,Rocklin,914.718
Needles,Rohnert Park,955.133
Needles,Rolling Hills,451.919
Needles,Rolling Hills Estates,448.761
Needles,Rosemead,398.0
Needles,Roseville,909.901
Needles,Ross,909.062
Needles,Sacramento,884.656
Needles,Salinas,765.497
Needles,San Bernardino,342.993
Needles,San Buenaventura (Ventura),513.1
Needles,San Carlos,862.979
Needles,San Clemente,443.625
Needles,San Diego,513.011
Needles,San Francisco,891.629
Needles,San Gabriel,402.603
Needles,San Jacinto,363.365
Needles,San Jose,823.629
Needles,San Juan Bautista,778.18
Needles,San Leandro,858.792
Needles,San Lorenzo,855.082
Needles,San Luis Obispo,655.247
Needles,San Marino,398.684
Needles,San Pablo,893.864
Needles,San Rafael,907.162
Needles,Santa Ana,410.4
Needles,Santa Barbara,556.64
Needles,Santa Clara,832.375
Needles,Santa Clarita,408.063
Needles,Santa Cruz,825.52
Needles,Santa Fe Springs,407.412
Needles,Santa Maria,611.545
Needles,Santa Monica,439.619
Needles,Santa Rosa,967.316
Needles,Santee,513.313
Needles,Saratoga,829.779
Needles,Scotts Valley,830.287
Needles,Seaside,788.311
Needles,Sebastopol,966.562
Needles,Selma,588.121
Needles,Shafter,467.828
Needles,Shasta Lake,1153.317
Needles,Signal Hill,435.559
Needles,Simi Valley,447.211
Needles,South El Monte,398.699
Needles,South Gate,422.034
Needles,South Pasadena,404.586
Needles,St. Helena,951.496
Needles,Stockton,812.541
Needles,Sunnyvale,840.748
Needles,Sutter Creek,875.874
Needles,Tahoe City,973.969
Needles,Tarzana,438.215
Needles,Temple City,393.225
Needles,Thousand Oaks,467.217
Needles,Torrance,440.892
Needles,Tracy,797.519
Needles,Truckee,950.303
Needles,Tulare,541.199
Needles,Turlock,740.8
Needles,Tustin,409.603
Needles,Twain Harte,807.138
Needles,Ukiah,1062.766
Needles,Union City,857.347
Needles,Upland,355.525
Needles,Vacaville,922.828
Needles,Valencia,412.07
Needles,Vallejo,894.97
Needles,Ventura,513.1
Needles,Victorville,279.915
Needles,Visalia,563.871
Needles,Vista,461.628
Needles,Walnut Creek,862.929
Needles,Watsonville,804.265
Needles,West Covina,388.435
Needles,West Hollywood,427.495
Needles,West Sacramento,884.834
Needles,Westlake Village,463.98
Needles,Whittier,404.766
Needles,Wildomar,413.465
Needles,Willits,1098.058
Needles,Woodlake,560.5
Needles,Woodland,914.683
Needles,Woodside,859.367
Needles,Yorba Linda,396.908
Needles,Yuba City,950.75
Nevada City,Newark,266.634
Nevada City,Newman,266.152
Nevada City,Newport Beach,794.307
Nevada City,Norco,798.588
Nevada City,Norwalk,745.62
Nevada City,Novato,219.924
Nevada City,Oakdale,214.77
Nevada City,Oakland,226.999
Nevada City,Oakley,193.414
Nevada City,Oceanside,851.729
Nevada City,Ojai,679.232
Nevada City,Ontario,774.692
Nevada City,Orange,767.751
Nevada City,Orange Cove,418.996
Nevada City,Orinda,222.07
Nevada City,Orland,159.013
Nevada City,Oroville,92.127
Nevada City,Oxnard,729.903
Nevada City,Pacific Grove,397.745
Nevada City,Pacifica,255.117
Nevada City,Palm Desert,915.653
Nevada City,Palm Springs,889.099
Nevada City,Palmdale,692.82
Nevada City,Palo Alto,286.219
Nevada City,Palos Verdes Estates,744.275
Nevada City,Paradise,122.846
Nevada City,Paramount,743.816
Nevada City,Parlier,395.801
Nevada City,Pasadena,720.65
Nevada City,Paso Robles,523.992
Nevada City,Patterson,239.803
Nevada City,Perris,833.351
Nevada City,Petaluma,227.303
Nevada City,Pico Rivera,737.379
Nevada City,Piedmont,227.962
Nevada City,Pinole,202.923
Nevada City,Pismo Beach,596.838
Nevada City,Pittsburg,218.056
Nevada City,Placentia,766.547
Nevada City,Placerville,87.443
Nevada City,Pleasant Hill,204.784
Nevada City,Pleasanton,244.653
Nevada City,Plymouth,117.517
Nevada City,Point Arena,333.052
Nevada City,Pomona,764.289
Nevada City,Port Hueneme,739.833
Nevada City,Porterville,474.997
Nevada City,Portola,160.01
Nevada City,Portola Valley,290.77
Nevada City,Poway,904.017
Nevada City,Rancho Cordova,88.513
Nevada City,Rancho Cucamonga,775.683
Nevada City,Rancho Mirage,912.655
Nevada City,Rancho Palos Verdes,765.35
Nevada City,Rancho Santa Margarita,801.652
Nevada City,Red Bluff,190.935
Nevada City,Redding,240.359
Nevada City,Redlands,818.813
Nevada City,Redondo Beach,737.601
Nevada City,Redwood City,274.49
Nevada City,Reedley,402.356
Nevada City,Rialto,796.792
Nevada City,Richmond,211.449
Nevada City,Ridgecrest,719.799
Nevada City,Rio Dell,418.264
Nevada City,Rio Vista,175.875
Nevada City,Ripon,196.809
Nevada City,Riverbank,216.479
Nevada City,Riverside,806.65
Nevada City,Rocklin,63.643
Nevada City,Rohnert Park,241.674
Nevada City,Rolling Hills,751.531
Nevada City,Rolling Hills Estates,743.835
Nevada City,Rosemead,734.841
Nevada City,Roseville,70.087
Nevada City,Ross,235.54
Nevada City,Sacramento,97.267
Nevada City,Salinas,375.505
Nevada City,San Bernardino,803.716
Nevada City,San Buenaventura (Ventura),731.601
Nevada City,San Carlos,271.185
Nevada City,San Clemente,817.203
Nevada City,San Diego,911.865
Nevada City,San Francisco,236.679
Nevada City,San Gabriel,730.955
Nevada City,San Jacinto,862.755
Nevada City,San Jose,288.346
Nevada City,San Juan Bautista,353.259
Nevada City,San Leandro,243.815
Nevada City,San Lorenzo,246.815
Nevada City,San Luis Obispo,577.014
Nevada City,San Marino,727.881
Nevada City,San Pablo,208.535
Nevada City,San Rafael,229.888
Nevada City,Santa Ana,771.61
Nevada City,Santa Barbara,727.993
Nevada City,Santa Clara,286.483
Nevada City,Santa Clarita,670.724
Nevada City,Santa Cruz,331.166
Nevada City,Santa Fe Springs,740.987
Nevada City,Santa Maria,627.322
Nevada City,Santa Monica,715.857
Nevada City,Santa Rosa,253.857
Nevada City,Santee,917.55
Nevada City,Saratoga,299.96
Nevada City,Scotts Valley,322.093
Nevada City,Seaside,390.874
Nevada City,Sebastopol,253.103
Nevada City,Selma,389.851
Nevada City,Shafter,524.294
Nevada City,Shasta Lake,250.118
Nevada City,Signal Hill,753.689
Nevada City,Simi Valley,716.946
Nevada City,South El Monte,737.55
Nevada City,South Gate,738.887
Nevada City,South Pasadena,723.297
Nevada City,St. Helena,220.476
Nevada City,Stockton,173.483
Nevada City,Sunnyvale,286.69
Nevada City,Sutter Creek,125.036
Nevada City,Tahoe City,102.896
Nevada City,Tarzana,704.546
Nevada City,Temple City,733.928
Nevada City,Thousand Oaks,733.549
Nevada City,Torrance,740.447
Nevada City,Tracy,208.993
Nevada City,Truckee,83.296
Nevada City,Tulare,437.622
Nevada City,Turlock,235.548
Nevada City,Tustin,773.967
Nevada City,Twain Harte,218.606
Nevada City,Ukiah,253.342
Nevada City,Union City,259.385
Nevada City,Upland,769.411
Nevada City,Vacaville,150.062
Nevada City,Valencia,668.137
Nevada City,Vallejo,189.402
Nevada City,Ventura,731.601
Nevada City,Victorville,754.744
Nevada City,Visalia,432.201
Nevada City,Vista,866.784
Nevada City,Walnut Creek,209.803
Nevada City,Watsonville,368.398
Nevada City,West Covina,746.384
Nevada City,West Hollywood,711.373
Nevada City,West Sacramento,102.677
Nevada City,Westlake Village,730.311
Nevada City,Whittier,750.568
Nevada City,Wildomar,836.899
Nevada City,Willits,267.61
Nevada City,Woodlake,444.759
Nevada City,Woodland,121.907
Nevada City,Woodside,284.318
Nevada City,Yorba Linda,773.939
Nevada City,Yuba City,62.466
Newark,Newman,146.195
Newark,Newport Beach,649.665
Newark,Norco,653.946
Newark,Norwalk,600.978
Newark,Novato,91.893
Newark,Oakdale,142.69
Newark,Oakland,39.937
Newark,Oakley,107.969
Newark,Oceanside,707.087
Newark,Ojai,529.609
Newark,Ontario,630.05
Newark,Orange,623.109
Newark,Orange Cove,337.897
Newark,Orinda,53.638
Newark,Orland,281.976
Newark,Oroville,274.908
Newark,Oxnard,536.63
Newark,Pacific Grove,145.702
Newark,Pacifica,55.434
Newark,Palm Desert,771.011
Newark,Palm Springs,744.457
Newark,Palmdale,548.178
Newark,Palo Alto,20.275
Newark,Palos Verdes Estates,599.633
Newark,Paradise,305.627
Newark,Paramount,599.174
Newark,Parlier,314.702
Newark,Pasadena,576.008
Newark,Paso Robles,282.334
Newark,Patterson,124.784
Newark,Perris,688.709
Newark,Petaluma,108.585
Newark,Pico Rivera,592.737
Newark,Piedmont,46.203
Newark,Pinole,66.751
Newark,Pismo Beach,344.795
Newark,Pittsburg,92.26
Newark,Placentia,621.905
Newark,Placerville,238.018
Newark,Pleasant Hill,70.115
Newark,Pleasanton,32.0
Newark,Plymouth,195.398
Newark,Point Arena,278.887
Newark,Pomona,619.647
Newark,Port Hueneme,542.109
Newark,Porterville,393.898
Newark,Portola,407.952
Newark,Portola Valley,33.675
Newark,Poway,759.375
Newark,Rancho Cordova,189.181
Newark,Rancho Cucamonga,631.041
Newark,Rancho Mirage,768.013
Newark,Rancho Palos Verdes,620.708
Newark,Rancho Santa Margarita,657.01
Newark,Red Bluff,332.755
Newark,Redding,380.285
Newark,Redlands,674.171
Newark,Redondo Beach,592.958
Newark,Redwood City,21.994
Newark,Reedley,321.257
Newark,Rialto,652.15
Newark,Richmond,59.458
Newark,Ridgecrest,595.275
Newark,Rio Dell,441.167
Newark,Rio Vista,140.47
Newark,Ripon,115.709
Newark,Riverbank,135.38
Newark,Riverside,662.008
Newark,Rocklin,206.051
Newark,Rohnert Park,123.547
Newark,Rolling Hills,606.889
Newark,Rolling Hills Estates,599.193
Newark,Rosemead,590.199
Newark,Roseville,201.233
Newark,Ross,77.476
Newark,Sacramento,171.266
Newark,Salinas,123.462
Newark,San Bernardino,659.074
Newark,San Buenaventura (Ventura),519.798
Newark,San Carlos,26.046
Newark,San Clemente,672.561
Newark,San Diego,767.223
Newark,San Francisco,58.791
Newark,San Gabriel,586.313
Newark,San Jacinto,718.113
Newark,San Jose,29.912
Newark,San Juan Bautista,101.216
Newark,San Leandro,28.399
Newark,San Lorenzo,21.711
Newark,San Luis Obispo,324.971
Newark,San Marino,583.239
Newark,San Pablo,62.278
Newark,San Rafael,75.575
Newark,Santa Ana,626.968
Newark,Santa Barbara,475.95
Newark,Santa Clara,33.093
Newark,Santa Clarita,526.082
Newark,Santa Cruz,77.777
Newark,Santa Fe Springs,596.345
Newark,Santa Maria,375.279
Newark,Santa Monica,571.215
Newark,Santa Rosa,135.729
Newark,Santee,772.908
Newark,Saratoga,46.57
Newark,Scotts Valley,68.704
Newark,Seaside,138.831
Newark,Sebastopol,134.975
Newark,Selma,308.752
Newark,Shafter,385.513
Newark,Shasta Lake,390.045
Newark,Signal Hill,609.047
Newark,Simi Valley,572.304
Newark,South El Monte,592.908
Newark,South Gate,594.245
Newark,South Pasadena,578.655
Newark,St. Helena,139.151
Newark,Stockton,118.2
Newark,Sunnyvale,33.301
Newark,Sutter Creek,190.218
Newark,Tahoe City,350.838
Newark,Tarzana,559.904
Newark,Temple City,589.286
Newark,Thousand Oaks,565.922
Newark,Torrance,595.805
Newark,Tracy,85.782
Newark,Truckee,331.238
Newark,Tulare,356.522
Newark,Turlock,154.448
Newark,Tustin,629.325
Newark,Twain Harte,213.643
Newark,Ukiah,231.18
Newark,Union City,10.775
Newark,Upland,624.769
Newark,Vacaville,118.358
Newark,Valencia,523.495
Newark,Vallejo,81.706
Newark,Ventura,519.798
Newark,Victorville,630.22
Newark,Visalia,351.102
Newark,Vista,722.142
Newark,Walnut Creek,65.889
Newark,Watsonville,102.034
Newark,West Covina,601.742
Newark,West Hollywood,566.731
Newark,West Sacramento,167.87
Newark,Westlake Village,569.633
Newark,Whittier,605.926
Newark,Wildomar,692.257
Newark,Willits,266.472
Newark,Woodlake,363.659
Newark,Woodland,164.317
Newark,Woodside,28.634
Newark,Yorba Linda,629.297
Newark,Yuba City,223.918
Newman,Newport Beach,536.592
